source,region,t,sect_name,sect_group,gvc,traditional,period,traditional_med
wiodlr,JPN,1996,12-Electrical and Optical Equipment,Manufacturing,2.0364286488205,2.09647654991578,1985-2000,2.11542184948025
wiodlr,JPN,1996,13-Transport Equipment,Manufacturing,0.942493210485802,1.86517207071173,1985-2000,2.01761212455359
wiodlr,JPN,1996,"14-Manufacturing, nec.; Recycling",Manufacturing,0.241767432918777,0.37754856895778,1985-2000,0.540781372197159
wiodlr,JPN,1996,"3-Food, Beverages and Tobacco",Manufacturing,0.0673455811896636,0.080772596629572,1985-2000,0.138245662622748
wiodlr,JPN,1996,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.477912165080524,0.244036629072361,1985-2000,0.446966839212932
wiodlr,JPN,1996,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.196564542150347,0.154836518276271,1985-2000,0.196687213007652
wiodlr,JPN,1996,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.445593941921205,0.349628103014713,1985-2000,0.178334543149209
wiodlr,JPN,1996,7-Chemicals and Chemical Products,Manufacturing,1.05947848792295,0.978042606681311,1985-2000,0.819482976149523
wiodlr,JPN,1996,8-Rubber and Plastics,Manufacturing,0.869841087562043,0.962748354454551,1985-2000,0.909833430381939
wiodlr,JPN,1996,9-Other Non-Metallic Mineral,Manufacturing,0.862483925036654,0.757550795041522,1985-2000,0.811702527988084
wiodlr,JPN,1997,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0662845442448044,0.063272049211559,1985-2000,0.0500962090436171
wiodlr,JPN,1997,10-Basic Metals and Fabricated Metal,Manufacturing,0.909070805937509,0.952641192796014,1985-2000,1.20346367122633
wiodlr,JPN,1997,"11-Machinery, nec.",Manufacturing,1.31096178378486,1.71874386682173,1985-2000,1.38445637083887
wiodlr,JPN,1997,12-Electrical and Optical Equipment,Manufacturing,2.01765684407792,2.0399483241024,1985-2000,2.11542184948025
wiodlr,JPN,1997,13-Transport Equipment,Manufacturing,0.947803167964727,1.93049060714016,1985-2000,2.01761212455359
wiodlr,JPN,1997,"14-Manufacturing, nec.; Recycling",Manufacturing,0.24163774298626,0.416877184444241,1985-2000,0.540781372197159
wiodlr,JPN,1997,"3-Food, Beverages and Tobacco",Manufacturing,0.0671439725967768,0.0920209902600372,1985-2000,0.138245662622748
wiodlr,JPN,1997,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.489910415011583,0.23528341537336,1985-2000,0.446966839212932
wiodlr,JPN,1997,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.208890605839019,0.166744222723902,1985-2000,0.196687213007652
wiodlr,JPN,1997,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.440722015429293,0.354809624975082,1985-2000,0.178334543149209
wiodlr,JPN,1997,7-Chemicals and Chemical Products,Manufacturing,1.0540548470414,0.949460856031708,1985-2000,0.819482976149523
wiodlr,JPN,1997,8-Rubber and Plastics,Manufacturing,0.907667408717665,0.912731361180507,1985-2000,0.909833430381939
wiodlr,JPN,1997,9-Other Non-Metallic Mineral,Manufacturing,0.86738311349982,0.755984136074228,1985-2000,0.811702527988084
wiodlr,JPN,1998,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0502505969246719,0.0500009544788978,1985-2000,0.0500962090436171
wiodlr,JPN,1998,10-Basic Metals and Fabricated Metal,Manufacturing,1.01065768641807,1.02335092239267,1985-2000,1.20346367122633
wiodlr,JPN,1998,"11-Machinery, nec.",Manufacturing,1.25544357360834,1.68352637429262,1985-2000,1.38445637083887
wiodlr,JPN,1998,12-Electrical and Optical Equipment,Manufacturing,1.95185678836019,2.00424697295342,1985-2000,2.11542184948025
wiodlr,JPN,1998,13-Transport Equipment,Manufacturing,0.908685331660727,1.95241348502037,1985-2000,2.01761212455359
wiodlr,JPN,1998,"14-Manufacturing, nec.; Recycling",Manufacturing,0.237208187351272,0.439437992402412,1985-2000,0.540781372197159
wiodlr,JPN,1998,"3-Food, Beverages and Tobacco",Manufacturing,0.0606430037657996,0.0858868919028009,1985-2000,0.138245662622748
wiodlr,JPN,1998,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.419526002429472,0.189227480125312,1985-2000,0.446966839212932
wiodlr,JPN,1998,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.210135745339402,0.16249168585308,1985-2000,0.196687213007652
wiodlr,JPN,1998,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.478013738938008,0.358936241214986,1985-2000,0.178334543149209
wiodlr,JPN,1998,7-Chemicals and Chemical Products,Manufacturing,1.04416774709632,0.924481628874915,1985-2000,0.819482976149523
wiodlr,JPN,1998,8-Rubber and Plastics,Manufacturing,0.872220868483744,0.909630308211308,1985-2000,0.909833430381939
wiodlr,JPN,1998,9-Other Non-Metallic Mineral,Manufacturing,0.823231835632541,0.730962778677906,1985-2000,0.811702527988084
wiodlr,JPN,1999,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0459285989879369,0.0518541390985856,1985-2000,0.0500962090436171
wiodlr,JPN,1999,10-Basic Metals and Fabricated Metal,Manufacturing,0.996650359084266,0.960877919708857,1985-2000,1.20346367122633
wiodlr,JPN,1999,"11-Machinery, nec.",Manufacturing,1.30078000286738,1.72005668128182,1985-2000,1.38445637083887
wiodlr,JPN,1999,12-Electrical and Optical Equipment,Manufacturing,1.93133429271521,1.92037675662933,1985-2000,2.11542184948025
wiodlr,JPN,1999,13-Transport Equipment,Manufacturing,0.848191594339716,1.90115451816851,1985-2000,2.01761212455359
wiodlr,JPN,1999,"14-Manufacturing, nec.; Recycling",Manufacturing,0.29855069866365,0.533799535050826,1985-2000,0.540781372197159
wiodlr,JPN,1999,"3-Food, Beverages and Tobacco",Manufacturing,0.0672010746375381,0.0855841988168116,1985-2000,0.138245662622748
wiodlr,JPN,1999,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.449411804961485,0.200511277476736,1985-2000,0.446966839212932
wiodlr,JPN,1999,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.238158129100446,0.184257476741407,1985-2000,0.196687213007652
wiodlr,JPN,1999,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.398399561929316,0.345989914870965,1985-2000,0.178334543149209
wiodlr,JPN,1999,7-Chemicals and Chemical Products,Manufacturing,1.06604377068256,0.936631270836966,1985-2000,0.819482976149523
wiodlr,JPN,1999,8-Rubber and Plastics,Manufacturing,0.888538197833734,0.927439049512378,1985-2000,0.909833430381939
wiodlr,JPN,1999,9-Other Non-Metallic Mineral,Manufacturing,0.860848756415971,0.74402260963619,1985-2000,0.811702527988084
wiodlr,JPN,2000,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0560878432382455,0.0698278136916172,1985-2000,0.0500962090436171
wiodlr,JPN,2000,10-Basic Metals and Fabricated Metal,Manufacturing,0.959440692276403,0.90948395502213,1985-2000,1.20346367122633
wiodlr,JPN,2000,"11-Machinery, nec.",Manufacturing,1.40015560913959,1.85286098719128,1985-2000,1.38445637083887
wiodlr,JPN,2000,12-Electrical and Optical Equipment,Manufacturing,1.84365078734882,1.84003197264237,1985-2000,2.11542184948025
wiodlr,JPN,2000,13-Transport Equipment,Manufacturing,0.887595520220726,1.83800061216505,1985-2000,2.01761212455359
wiodlr,JPN,2000,"14-Manufacturing, nec.; Recycling",Manufacturing,0.227771600867879,0.40281051805656,1985-2000,0.540781372197159
wiodlr,JPN,2000,"3-Food, Beverages and Tobacco",Manufacturing,0.0611233047221865,0.0843032558825325,1985-2000,0.138245662622748
wiodlr,JPN,2000,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.387682904649861,0.175259405784045,1985-2000,0.446966839212932
wiodlr,JPN,2000,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.223156400105473,0.176489299491684,1985-2000,0.196687213007652
wiodlr,JPN,2000,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.278670986403079,0.24977634281284,1985-2000,0.178334543149209
wiodlr,JPN,2000,7-Chemicals and Chemical Products,Manufacturing,1.02051076156725,0.941078546005377,1985-2000,0.819482976149523
wiodlr,JPN,2000,8-Rubber and Plastics,Manufacturing,0.876771552683373,0.928247220253566,1985-2000,0.909833430381939
wiodlr,JPN,2000,9-Other Non-Metallic Mineral,Manufacturing,0.928968194494505,0.776909245093582,1985-2000,0.811702527988084
